pre_mirna_fk	tx_id	tx_biotype	in_intron	in_exon	is_outside	exon_id	gene_id
479	OTTHUMT00000413971	protein_coding	3	0	0		OTTHUMG00000171530
479	OTTHUMT00000413973	protein_coding	2	0	0		OTTHUMG00000171530
480	OTTHUMT00000318277	protein_coding	4	0	0		OTTHUMG00000150479
480	OTTHUMT00000414048	protein_coding	3	0	0		OTTHUMG00000150479
480	OTTHUMT00000414050	retained_intron	1	0	0		OTTHUMG00000150479
482	OTTHUMT00000414682	lincRNA	1	0	0		OTTHUMG00000029052
483	OTTHUMT00000072559	lincRNA	6	0	0		OTTHUMG00000029052
483	OTTHUMT00000072551	lincRNA	8	0	0		OTTHUMG00000029052
483	OTTHUMT00000381045	lincRNA	5	0	0		OTTHUMG00000029052
483	OTTHUMT00000414683	lincRNA	7	0	0		OTTHUMG00000029052
483	OTTHUMT00000072557	lincRNA	6	0	0		OTTHUMG00000029052
483	OTTHUMT00000072556	lincRNA	7	0	0		OTTHUMG00000029052
483	OTTHUMT00000414684	lincRNA	7	0	0		OTTHUMG00000029052
483	OTTHUMT00000381136	lincRNA	8	0	0		OTTHUMG00000029052
483	OTTHUMT00000072555	lincRNA	7	0	0		OTTHUMG00000029052
483	OTTHUMT00000104664	lincRNA	5	0	0		OTTHUMG00000029052
483	OTTHUMT00000414685	lincRNA	4	0	0		OTTHUMG00000029052
483	OTTHUMT00000104665	lincRNA	3	0	0		OTTHUMG00000029052
483	OTTHUMT00000381140	lincRNA	3	0	0		OTTHUMG00000029052
483	OTTHUMT00000381141	lincRNA	4	0	0		OTTHUMG00000029052
483	OTTHUMT00000381142	lincRNA	2	0	0		OTTHUMG00000029052
492	OTTHUMT00000414501	lincRNA	5	0	0		OTTHUMG00000171625
492	OTTHUMT00000414503	lincRNA	2	0	0		OTTHUMG00000171625
514	OTTHUMT00000414538	lincRNA	1	0	0		OTTHUMG00000171633
515	OTTHUMT00000414538	lincRNA	1	0	0		OTTHUMG00000171633
516	OTTHUMT00000414538	lincRNA	1	0	0		OTTHUMG00000171633
517	OTTHUMT00000414538	lincRNA	1	0	0		OTTHUMG00000171633
518	OTTHUMT00000414538	lincRNA	1	0	0		OTTHUMG00000171633
519	OTTHUMT00000414538	lincRNA	1	0	0		OTTHUMG00000171633
535	OTTHUMT00000414721	lincRNA	0	1	1	OTTHUME00002110864	OTTHUMG00000171682
535	OTTHUMT00000414729	lincRNA	0	1	1	OTTHUME00002110874	OTTHUMG00000171682
535	OTTHUMT00000414730	lincRNA	0	1	1	OTTHUME00002110862	OTTHUMG00000171682
535	OTTHUMT00000414731	lincRNA	0	1	0	OTTHUME00002110851	OTTHUMG00000171682
535	OTTHUMT00000414732	lincRNA	0	1	0	OTTHUME00002110857	OTTHUMG00000171682
535	OTTHUMT00000414733	lincRNA	0	1	1	OTTHUME00002110864	OTTHUMG00000171682
535	OTTHUMT00000414734	lincRNA	0	1	1	OTTHUME00002110864	OTTHUMG00000171682
535	OTTHUMT00000414735	lincRNA	0	1	1	OTTHUME00002110858	OTTHUMG00000171682
535	OTTHUMT00000414736	lincRNA	0	1	1	OTTHUME00002110873	OTTHUMG00000171682
540	OTTHUMT00000276506	protein_coding	11	0	0		OTTHUMG00000140172
540	OTTHUMT00000276507	protein_coding	10	0	0		OTTHUMG00000140172
555	OTTHUMT00000414830	protein_coding	1	0	0		OTTHUMG00000171703
555	OTTHUMT00000414831	nonsense_mediated_decay	2	0	0		OTTHUMG00000171703
555	OTTHUMT00000414834	nonsense_mediated_decay	4	0	0		OTTHUMG00000171703
555	OTTHUMT00000414835	processed_transcript	1	0	0		OTTHUMG00000171703
558	OTTHUMT00000251378	protein_coding	6	0	0		OTTHUMG00000129267
558	OTTHUMT00000417166	protein_coding	7	0	0		OTTHUMG00000129267
558	OTTHUMT00000417380	nonsense_mediated_decay	4	0	0		OTTHUMG00000129267
558	OTTHUMT00000417381	protein_coding	4	0	0		OTTHUMG00000129267
558	OTTHUMT00000417167	protein_coding	4	0	0		OTTHUMG00000129267
558	OTTHUMT00000417382	protein_coding	6	0	0		OTTHUMG00000129267
558	OTTHUMT00000417385	nonsense_mediated_decay	6	0	0		OTTHUMG00000129267
559	OTTHUMT00000251698	retained_intron	20	0	0		OTTHUMG00000129447
559	OTTHUMT00000251830	protein_coding	13	0	0		OTTHUMG00000129447
560	OTTHUMT00000251739	protein_coding	13	0	0		OTTHUMG00000129549
560	OTTHUMT00000422960	retained_intron	20	0	0		OTTHUMG00000129549
560	OTTHUMT00000251829	retained_intron	20	0	0		OTTHUMG00000129549
560	OTTHUMT00000422961	retained_intron	11	0	0		OTTHUMG00000129549
561	OTTHUMT00000417824	processed_transcript	3	0	0		OTTHUMG00000129759
561	OTTHUMT00000418012	processed_transcript	3	0	0		OTTHUMG00000129759
561	OTTHUMT00000251973	protein_coding	8	0	0		OTTHUMG00000129759
561	OTTHUMT00000418013	protein_coding	5	0	0		OTTHUMG00000129759
563	OTTHUMT00000252004	protein_coding	9	0	0		OTTHUMG00000129781
563	OTTHUMT00000252003	protein_coding	8	0	0		OTTHUMG00000129781
563	OTTHUMT00000417551	protein_coding	7	0	0		OTTHUMG00000129781
563	OTTHUMT00000417553	nonsense_mediated_decay	8	0	0		OTTHUMG00000129781
563	OTTHUMT00000417554	protein_coding	7	0	0		OTTHUMG00000129781
563	OTTHUMT00000417555	nonsense_mediated_decay	7	0	0		OTTHUMG00000129781
563	OTTHUMT00000417571	protein_coding	8	0	0		OTTHUMG00000129781
563	OTTHUMT00000417556	protein_coding	8	0	0		OTTHUMG00000129781
563	OTTHUMT00000417557	protein_coding	8	0	0		OTTHUMG00000129781
563	OTTHUMT00000417567	protein_coding	8	0	0		OTTHUMG00000129781
563	OTTHUMT00000470623	protein_coding	5	0	0		OTTHUMG00000129781
564	OTTHUMT00000420225	processed_transcript	1	0	0		OTTHUMG00000172719
564	OTTHUMT00000420226	protein_coding	2	0	0		OTTHUMG00000172719
564	OTTHUMT00000420227	protein_coding	2	0	0		OTTHUMG00000172719
564	OTTHUMT00000420228	protein_coding	1	0	0		OTTHUMG00000172719
564	OTTHUMT00000420229	protein_coding	1	0	0		OTTHUMG00000172719
565	OTTHUMT00000420237	protein_coding	36	0	0		OTTHUMG00000172720
566	OTTHUMT00000252861	protein_coding	2	0	0		OTTHUMG00000130467
566	OTTHUMT00000420472	protein_coding	2	0	0		OTTHUMG00000130467
566	OTTHUMT00000420481	processed_transcript	2	0	0		OTTHUMG00000130467
567	OTTHUMT00000439768	nonsense_mediated_decay	7	0	0		OTTHUMG00000177927
568	OTTHUMT00000416542	protein_coding	0	5	0	OTTHUME00002116859	OTTHUMG00000131424
568	OTTHUMT00000416543	protein_coding	4	0	0		OTTHUMG00000131424
568	OTTHUMT00000254217	protein_coding	0	4	0	OTTHUME00001459025	OTTHUMG00000131424
570	OTTHUMT00000418310	antisense	1	0	0		OTTHUMG00000172396
571	OTTHUMT00000418684	lincRNA	1	0	0		OTTHUMG00000172467
572	OTTHUMT00000254669	protein_coding	1	0	0		OTTHUMG00000131747
572	OTTHUMT00000319759	protein_coding	2	0	0		OTTHUMG00000131747
572	OTTHUMT00000418686	non_stop_decay	1	0	0		OTTHUMG00000131747
572	OTTHUMT00000418743	non_stop_decay	1	0	0		OTTHUMG00000131747
572	OTTHUMT00000418745	protein_coding	1	0	0		OTTHUMG00000131747
572	OTTHUMT00000418746	protein_coding	1	0	0		OTTHUMG00000131747
572	OTTHUMT00000319760	protein_coding	1	0	0		OTTHUMG00000131747
572	OTTHUMT00000418747	protein_coding	1	0	0		OTTHUMG00000131747
572	OTTHUMT00000319754	protein_coding	2	0	0		OTTHUMG00000131747
572	OTTHUMT00000418748	protein_coding	1	0	0		OTTHUMG00000131747
572	OTTHUMT00000418749	protein_coding	1	0	0		OTTHUMG00000131747
572	OTTHUMT00000319755	processed_transcript	3	0	0		OTTHUMG00000131747
574	OTTHUMT00000419562	protein_coding	4	0	0		OTTHUMG00000172630
574	OTTHUMT00000419563	nonsense_mediated_decay	4	0	0		OTTHUMG00000172630
574	OTTHUMT00000419565	nonsense_mediated_decay	5	0	0		OTTHUMG00000172630
574	OTTHUMT00000419567	nonsense_mediated_decay	4	0	0		OTTHUMG00000172630
574	OTTHUMT00000419569	processed_transcript	3	0	0		OTTHUMG00000172630
574	OTTHUMT00000419570	protein_coding	4	0	0		OTTHUMG00000172630
575	OTTHUMT00000419849	protein_coding	5	0	0		OTTHUMG00000172678
575	OTTHUMT00000419949	processed_transcript	12	0	0		OTTHUMG00000172694
575	OTTHUMT00000419850	protein_coding	5	0	0		OTTHUMG00000172678
575	OTTHUMT00000419851	protein_coding	5	0	0		OTTHUMG00000172678
575	OTTHUMT00000419854	retained_intron	0	1	1	OTTHUME00002128415	OTTHUMG00000172678
575	OTTHUMT00000419855	nonsense_mediated_decay	5	0	0		OTTHUMG00000172678
575	OTTHUMT00000419856	protein_coding	5	0	0		OTTHUMG00000172678
575	OTTHUMT00000420537	protein_coding	6	0	0		OTTHUMG00000172678
575	OTTHUMT00000419857	protein_coding	5	0	0		OTTHUMG00000172678
576	OTTHUMT00000416024	protein_coding	22	0	0		OTTHUMG00000171944
576	OTTHUMT00000416026	protein_coding	5	0	0		OTTHUMG00000171944
579	OTTHUMT00000257878	protein_coding	53	0	0		OTTHUMG00000133679
579	OTTHUMT00000257881	protein_coding	27	0	0		OTTHUMG00000133679
579	OTTHUMT00000257879	retained_intron	22	0	0		OTTHUMG00000133679
581	OTTHUMT00000418466	protein_coding	1	0	0		OTTHUMG00000172423
582	OTTHUMT00000419609	protein_coding	12	0	0		OTTHUMG00000172635
582	OTTHUMT00000419611	protein_coding	12	0	0		OTTHUMG00000172635
582	OTTHUMT00000419614	protein_coding	12	0	0		OTTHUMG00000172635
582	OTTHUMT00000419616	retained_intron	12	0	0		OTTHUMG00000172635
584	OTTHUMT00000420727	protein_coding	1	0	0		OTTHUMG00000133195
584	OTTHUMT00000420725	protein_coding	1	0	0		OTTHUMG00000133195
584	OTTHUMT00000420726	nonsense_mediated_decay	1	0	0		OTTHUMG00000133195
584	OTTHUMT00000420728	nonsense_mediated_decay	1	0	0		OTTHUMG00000133195
584	OTTHUMT00000256905	protein_coding	1	0	0		OTTHUMG00000133195
584	OTTHUMT00000420729	nonsense_mediated_decay	1	0	0		OTTHUMG00000133195
584	OTTHUMT00000420730	protein_coding	1	0	0		OTTHUMG00000133195
584	OTTHUMT00000420731	protein_coding	1	0	0		OTTHUMG00000133195
585	OTTHUMT00000335525	protein_coding	1	0	0		OTTHUMG00000154502
585	OTTHUMT00000335527	nonsense_mediated_decay	1	0	0		OTTHUMG00000154502
585	OTTHUMT00000335530	processed_transcript	1	0	0		OTTHUMG00000154502
585	OTTHUMT00000416633	protein_coding	1	0	0		OTTHUMG00000154502
585	OTTHUMT00000335532	retained_intron	1	0	0		OTTHUMG00000154502
585	OTTHUMT00000335529	processed_transcript	1	0	0		OTTHUMG00000154502
586	OTTHUMT00000416913	protein_coding	4	0	0		OTTHUMG00000172121
586	OTTHUMT00000416914	protein_coding	4	0	0		OTTHUMG00000172121
586	OTTHUMT00000416915	nonsense_mediated_decay	4	0	0		OTTHUMG00000172121
586	OTTHUMT00000416916	nonsense_mediated_decay	4	0	0		OTTHUMG00000172121
586	OTTHUMT00000416918	protein_coding	2	0	0		OTTHUMG00000172121
586	OTTHUMT00000416919	protein_coding	4	0	0		OTTHUMG00000172121
586	OTTHUMT00000416920	protein_coding	3	0	0		OTTHUMG00000172121
586	OTTHUMT00000416921	protein_coding	3	0	0		OTTHUMG00000172121
586	OTTHUMT00000416922	protein_coding	4	0	0		OTTHUMG00000172121
586	OTTHUMT00000416923	nonsense_mediated_decay	4	0	0		OTTHUMG00000172121
586	OTTHUMT00000416925	protein_coding	2	0	0		OTTHUMG00000172121
586	OTTHUMT00000416926	protein_coding	3	0	0		OTTHUMG00000172121
586	OTTHUMT00000416927	protein_coding	4	0	0		OTTHUMG00000172121
586	OTTHUMT00000416928	protein_coding	1	0	0		OTTHUMG00000172121
586	OTTHUMT00000416930	protein_coding	4	0	0		OTTHUMG00000172121
586	OTTHUMT00000416931	protein_coding	4	0	0		OTTHUMG00000172121
586	OTTHUMT00000439637	protein_coding	4	0	0		OTTHUMG00000172121
586	OTTHUMT00000416935	protein_coding	2	0	0		OTTHUMG00000172121
586	OTTHUMT00000416936	protein_coding	3	0	0		OTTHUMG00000172121
587	OTTHUMT00000257350	protein_coding	0	14	0	OTTHUME00001615792	OTTHUMG00000133474
588	OTTHUMT00000272904	protein_coding	12	0	0		OTTHUMG00000139000
588	OTTHUMT00000419635	protein_coding	11	0	0		OTTHUMG00000139000
588	OTTHUMT00000419636	retained_intron	1	0	0		OTTHUMG00000139000
590	OTTHUMT00000421734	protein_coding	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421741	retained_intron	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421742	retained_intron	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421744	protein_coding	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421733	retained_intron	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421903	nonsense_mediated_decay	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421904	nonsense_mediated_decay	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421745	nonsense_mediated_decay	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421746	retained_intron	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421906	protein_coding	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421915	retained_intron	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421911	nonsense_mediated_decay	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421747	retained_intron	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421907	retained_intron	3	0	0		OTTHUMG00000173020
590	OTTHUMT00000421748	retained_intron	3	0	0		OTTHUMG00000173020
590	OTTHUMT00000421913	nonsense_mediated_decay	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421914	nonsense_mediated_decay	4	0	0		OTTHUMG00000173020
590	OTTHUMT00000421908	nonsense_mediated_decay	4	0	0		OTTHUMG00000173020
592	OTTHUMT00000421198	lincRNA	0	1	0	OTTHUME00002132883	OTTHUMG00000172896
595	OTTHUMT00000384389	protein_coding	16	17	0	OTTHUME00001997138	OTTHUMG00000165478
595	OTTHUMT00000384436	protein_coding	17	18	0	OTTHUME00001997138	OTTHUMG00000165478
595	OTTHUMT00000384390	protein_coding	16	17	0	OTTHUME00001997138	OTTHUMG00000165478
595	OTTHUMT00000384440	retained_intron	4	5	0	OTTHUME00001997308	OTTHUMG00000165478
598	OTTHUMT00000420398	antisense	1	0	0		OTTHUMG00000172770
598	OTTHUMT00000420400	antisense	1	0	0		OTTHUMG00000172772
599	OTTHUMT00000417315	processed_transcript	0	1	0	OTTHUME00002119310	OTTHUMG00000172205
599	OTTHUMT00000417316	protein_coding	0	1	0	OTTHUME00002119290	OTTHUMG00000172205
599	OTTHUMT00000417317	protein_coding	0	1	1	OTTHUME00002119373	OTTHUMG00000172205
600	OTTHUMT00000309023	protein_coding	1	0	0		OTTHUMG00000148672
600	OTTHUMT00000417353	processed_transcript	1	0	0		OTTHUMG00000148672
605	OTTHUMT00000312854	protein_coding	8	0	0		OTTHUMG00000149646
605	OTTHUMT00000395114	protein_coding	8	0	0		OTTHUMG00000149646
606	OTTHUMT00000416278	lincRNA	1	0	0		OTTHUMG00000171992
606	OTTHUMT00000416279	lincRNA	1	0	0		OTTHUMG00000171992
606	OTTHUMT00000416280	lincRNA	1	0	0		OTTHUMG00000171992
607	OTTHUMT00000313422	protein_coding	4	0	0		OTTHUMG00000149811
607	OTTHUMT00000367641	protein_coding	8	0	0		OTTHUMG00000162161
607	OTTHUMT00000417306	nonsense_mediated_decay	5	0	0		OTTHUMG00000149811
607	OTTHUMT00000417051	protein_coding	5	0	0		OTTHUMG00000149811
607	OTTHUMT00000417061	protein_coding	4	0	0		OTTHUMG00000149811
607	OTTHUMT00000417052	nonsense_mediated_decay	4	0	0		OTTHUMG00000149811
607	OTTHUMT00000417053	nonsense_mediated_decay	4	0	0		OTTHUMG00000149811
607	OTTHUMT00000417054	retained_intron	2	0	0		OTTHUMG00000149811
607	OTTHUMT00000417055	nonsense_mediated_decay	6	0	0		OTTHUMG00000149811
607	OTTHUMT00000417056	processed_transcript	1	0	0		OTTHUMG00000149811
607	OTTHUMT00000417307	protein_coding	4	0	0		OTTHUMG00000162161
607	OTTHUMT00000417308	protein_coding	5	0	0		OTTHUMG00000162161
608	OTTHUMT00000313422	protein_coding	3	0	0		OTTHUMG00000149811
608	OTTHUMT00000367641	protein_coding	7	0	0		OTTHUMG00000162161
608	OTTHUMT00000417306	nonsense_mediated_decay	3	0	0		OTTHUMG00000149811
608	OTTHUMT00000417051	protein_coding	3	0	0		OTTHUMG00000149811
608	OTTHUMT00000417061	protein_coding	3	0	0		OTTHUMG00000149811
608	OTTHUMT00000417052	nonsense_mediated_decay	3	0	0		OTTHUMG00000149811
608	OTTHUMT00000417053	nonsense_mediated_decay	3	0	0		OTTHUMG00000149811
608	OTTHUMT00000417054	retained_intron	1	0	0		OTTHUMG00000149811
608	OTTHUMT00000417055	nonsense_mediated_decay	3	0	0		OTTHUMG00000149811
608	OTTHUMT00000417307	protein_coding	3	0	0		OTTHUMG00000162161
608	OTTHUMT00000417308	protein_coding	4	0	0		OTTHUMG00000162161
608	OTTHUMT00000417058	processed_transcript	3	0	0		OTTHUMG00000149811
608	OTTHUMT00000416956	processed_transcript	3	0	0		OTTHUMG00000162161
608	OTTHUMT00000417059	nonsense_mediated_decay	3	0	0		OTTHUMG00000149811
609	OTTHUMT00000313423	protein_coding	1	0	0		OTTHUMG00000149812
609	OTTHUMT00000416465	protein_coding	1	0	0		OTTHUMG00000149812
610	OTTHUMT00000415070	protein_coding	5	0	0		OTTHUMG00000185958
610	OTTHUMT00000415073	retained_intron	3	0	0		OTTHUMG00000185958
610	OTTHUMT00000313528	protein_coding	2	0	0		OTTHUMG00000185958
610	OTTHUMT00000415075	protein_coding	2	0	0		OTTHUMG00000185958
610	OTTHUMT00000415076	retained_intron	2	0	0		OTTHUMG00000185958
610	OTTHUMT00000415078	protein_coding	2	0	0		OTTHUMG00000185958
610	OTTHUMT00000415080	protein_coding	0	1	1	OTTHUME00002112006	OTTHUMG00000185958
611	OTTHUMT00000415367	protein_coding	1	0	0		OTTHUMG00000149848
611	OTTHUMT00000313534	protein_coding	1	0	0		OTTHUMG00000149848
611	OTTHUMT00000415373	protein_coding	1	0	0		OTTHUMG00000149848
611	OTTHUMT00000415368	protein_coding	0	1	0	OTTHUME00002112973	OTTHUMG00000149848
612	OTTHUMT00000313537	protein_coding	2	0	0		OTTHUMG00000149851
612	OTTHUMT00000415271	protein_coding	2	0	0		OTTHUMG00000149851
612	OTTHUMT00000415411	retained_intron	2	0	0		OTTHUMG00000149851
612	OTTHUMT00000415752	protein_coding	1	0	0		OTTHUMG00000149851
612	OTTHUMT00000415412	processed_transcript	1	0	0		OTTHUMG00000149851
613	OTTHUMT00000417602	lincRNA	0	1	1	OTTHUME00002120404	OTTHUMG00000172274
613	OTTHUMT00000417603	lincRNA	1	0	0		OTTHUMG00000172274
614	OTTHUMT00000417607	processed_transcript	6	0	0		OTTHUMG00000172275
614	OTTHUMT00000417608	processed_transcript	4	0	0		OTTHUMG00000172275
614	OTTHUMT00000417611	processed_transcript	4	0	0		OTTHUMG00000172275
614	OTTHUMT00000417612	transcribed_unprocessed_pseudogene	4	0	0		OTTHUMG00000172275
615	OTTHUMT00000133175	protein_coding	4	0	0		OTTHUMG00000059914
615	OTTHUMT00000133208	retained_intron	0	1	1	OTTHUME00000608353	OTTHUMG00000059914
615	OTTHUMT00000420567	retained_intron	0	3	0	OTTHUME00002130898	OTTHUMG00000059914
615	OTTHUMT00000420568	retained_intron	0	3	0	OTTHUME00002130898	OTTHUMG00000059914
615	OTTHUMT00000133177	nonsense_mediated_decay	0	4	0	OTTHUME00002130898	OTTHUMG00000059914
615	OTTHUMT00000133176	nonsense_mediated_decay	4	0	0		OTTHUMG00000059914
615	OTTHUMT00000133210	retained_intron	0	1	0	OTTHUME00000608357	OTTHUMG00000059914
615	OTTHUMT00000133211	nonsense_mediated_decay	4	0	0		OTTHUMG00000059914
615	OTTHUMT00000420569	nonsense_mediated_decay	5	0	0		OTTHUMG00000059914
616	OTTHUMT00000420513	protein_coding	2	0	0		OTTHUMG00000119059
616	OTTHUMT00000420514	processed_transcript	2	0	0		OTTHUMG00000119059
616	OTTHUMT00000420515	protein_coding	2	0	0		OTTHUMG00000119059
616	OTTHUMT00000239271	protein_coding	2	0	0		OTTHUMG00000119059
617	OTTHUMT00000420513	protein_coding	2	0	0		OTTHUMG00000119059
617	OTTHUMT00000420515	protein_coding	2	0	0		OTTHUMG00000119059
617	OTTHUMT00000239271	protein_coding	3	0	0		OTTHUMG00000119059
619	OTTHUMT00000250508	protein_coding	4	0	0		OTTHUMG00000128637
619	OTTHUMT00000433168	protein_coding	4	0	0		OTTHUMG00000128637
619	OTTHUMT00000433169	retained_intron	4	0	0		OTTHUMG00000128637
619	OTTHUMT00000433170	retained_intron	4	0	0		OTTHUMG00000128637
620	OTTHUMT00000341688	protein_coding	45	0	0		OTTHUMG00000155795
620	OTTHUMT00000341689	protein_coding	45	0	0		OTTHUMG00000155795
620	OTTHUMT00000341710	retained_intron	2	0	0		OTTHUMG00000155795
621	OTTHUMT00000341688	protein_coding	17	18	0	OTTHUME00001836414	OTTHUMG00000155795
621	OTTHUMT00000341689	protein_coding	17	18	0	OTTHUME00001836414	OTTHUMG00000155795
621	OTTHUMT00000341694	nonsense_mediated_decay	3	4	0	OTTHUME00001836414	OTTHUMG00000155795
621	OTTHUMT00000341692	retained_intron	1	2	0	OTTHUME00001836358	OTTHUMG00000155795
621	OTTHUMT00000467400	retained_intron	3	4	0	OTTHUME00001836358	OTTHUMG00000155795
621	OTTHUMT00000341697	retained_intron	5	6	0	OTTHUME00001836358	OTTHUMG00000155795
621	OTTHUMT00000341691	retained_intron	1	2	0	OTTHUME00001836358	OTTHUMG00000155795
621	OTTHUMT00000467401	retained_intron	6	7	0	OTTHUME00001836358	OTTHUMG00000155795
621	OTTHUMT00000341704	processed_transcript	2	3	0	OTTHUME00001836358	OTTHUMG00000155795
621	OTTHUMT00000434782	nonsense_mediated_decay	11	12	0	OTTHUME00002179911	OTTHUMG00000155795
621	OTTHUMT00000434783	retained_intron	3	4	0	OTTHUME00002179905	OTTHUMG00000155795
621	OTTHUMT00000341702	protein_coding	4	5	0	OTTHUME00001836383	OTTHUMG00000155795
624	OTTHUMT00000435436	lincRNA	1	0	0		OTTHUMG00000177116
624	OTTHUMT00000435437	lincRNA	1	0	0		OTTHUMG00000177116
624	OTTHUMT00000435438	lincRNA	1	0	0		OTTHUMG00000177116
625	OTTHUMT00000435436	lincRNA	1	0	0		OTTHUMG00000177116
625	OTTHUMT00000435437	lincRNA	1	0	0		OTTHUMG00000177116
625	OTTHUMT00000435438	lincRNA	0	2	0	OTTHUME00002181965	OTTHUMG00000177116
627	OTTHUMT00000435620	nonsense_mediated_decay	8	0	0		OTTHUMG00000128858
627	OTTHUMT00000250801	protein_coding	9	0	0		OTTHUMG00000128858
627	OTTHUMT00000435623	nonsense_mediated_decay	1	0	0		OTTHUMG00000128858
628	OTTHUMT00000250802	protein_coding	8	0	0		OTTHUMG00000128859
628	OTTHUMT00000435625	protein_coding	8	0	0		OTTHUMG00000128859
628	OTTHUMT00000435629	retained_intron	7	0	0		OTTHUMG00000128859
628	OTTHUMT00000435630	protein_coding	8	0	0		OTTHUMG00000128859
628	OTTHUMT00000250803	protein_coding	7	0	0		OTTHUMG00000128859
628	OTTHUMT00000435633	protein_coding	5	0	0		OTTHUMG00000128859
628	OTTHUMT00000435634	nonsense_mediated_decay	5	0	0		OTTHUMG00000128859
631	OTTHUMT00000432059	protein_coding	8	0	0		OTTHUMG00000176436
631	OTTHUMT00000432057	nonsense_mediated_decay	8	0	0		OTTHUMG00000176436
631	OTTHUMT00000432058	protein_coding	8	0	0		OTTHUMG00000176436
631	OTTHUMT00000432060	protein_coding	8	0	0		OTTHUMG00000176436
631	OTTHUMT00000432061	protein_coding	8	0	0		OTTHUMG00000176436
631	OTTHUMT00000432062	protein_coding	8	0	0		OTTHUMG00000176436
631	OTTHUMT00000435684	protein_coding	7	0	0		OTTHUMG00000176436
631	OTTHUMT00000435696	protein_coding	4	0	0		OTTHUMG00000176436
631	OTTHUMT00000432063	processed_transcript	4	0	0		OTTHUMG00000176436
631	OTTHUMT00000432064	retained_intron	3	0	0		OTTHUMG00000176436
631	OTTHUMT00000432066	processed_transcript	1	0	0		OTTHUMG00000176436
631	OTTHUMT00000432065	processed_transcript	1	0	0		OTTHUMG00000176436
632	OTTHUMT00000435404	processed_transcript	3	0	0		OTTHUMG00000177111
635	OTTHUMT00000436878	lincRNA	1	0	0		OTTHUMG00000177423
635	OTTHUMT00000436879	lincRNA	1	0	0		OTTHUMG00000177423
636	OTTHUMT00000436878	lincRNA	1	0	0		OTTHUMG00000177423
636	OTTHUMT00000436879	lincRNA	1	0	0		OTTHUMG00000177423
637	OTTHUMT00000409539	lincRNA	0	1	0	OTTHUME00002092973	OTTHUMG00000170530
640	OTTHUMT00000389063	transcribed_unprocessed_pseudogene	15	0	0		OTTHUMG00000166303
640	OTTHUMT00000207327	processed_transcript	5	0	0		OTTHUMG00000090663
641	OTTHUMT00000389063	transcribed_unprocessed_pseudogene	23	0	0		OTTHUMG00000166303
641	OTTHUMT00000207327	processed_transcript	13	0	0		OTTHUMG00000090663
641	OTTHUMT00000398095	processed_transcript	5	0	0		OTTHUMG00000090663
